Entity,Code,Day,total_vaccinations
Illinois,,2021-03-06,3341021
Illinois,,2021-03-07,3473676
Illinois,,2021-03-08,3571808
Illinois,,2021-03-09,3601065
Illinois,,2021-03-10,3672596
Illinois,,2021-03-11,3777731
Illinois,,2021-03-12,3925271
Illinois,,2021-03-13,4197357
Illinois,,2021-03-14,4197470
Illinois,,2021-03-15,4297923
Illinois,,2021-03-16,4379055
Illinois,,2021-03-17,4469795
Illinois,,2021-03-18,4584510
Illinois,,2021-03-19,4683361
Illinois,,2021-03-20,4826260
Illinois,,2021-03-21,4960792
Illinois,,2021-03-22,5051382
Illinois,,2021-03-23,5096694
Illinois,,2021-03-24,5177472
Illinois,,2021-03-25,5287852
Illinois,,2021-03-26,5412272
Illinois,,2021-03-27,5542211
Illinois,,2021-03-28,5682011
Illinois,,2021-03-29,5793846
Illinois,,2021-03-30,5843688
Illinois,,2021-03-31,5932882
Illinois,,2021-04-01,6073419
Illinois,,2021-04-02,6192219
Illinois,,2021-04-03,6340870
Illinois,,2021-04-04,6488477
Illinois,,2021-04-05,6592898
Illinois,,2021-04-06,6627939
Illinois,,2021-04-07,6725817
Illinois,,2021-04-08,6860904
Illinois,,2021-04-09,7017850
Illinois,,2021-04-10,7185009
Illinois,,2021-04-11,7363280
Illinois,,2021-04-12,7495849
Illinois,,2021-04-13,7626668
Illinois,,2021-04-14,7582133
Illinois,,2021-04-15,7723702
Illinois,,2021-04-16,7855924
Illinois,,2021-04-17,8027611
Illinois,,2021-04-18,8189755
Illinois,,2021-04-19,8306266
Illinois,,2021-04-20,8371979
Illinois,,2021-04-21,8455483
Illinois,,2021-04-22,8606345
Illinois,,2021-04-23,8741918
Illinois,,2021-04-24,8880236
Illinois,,2021-04-25,9011738
Illinois,,2021-04-26,9093034
Illinois,,2021-04-27,9143971
Illinois,,2021-04-28,9227089
Illinois,,2021-04-29,9335649
Illinois,,2021-04-30,9445420
Illinois,,2021-05-01,9551269
Illinois,,2021-05-02,9642236
Illinois,,2021-05-03,9687975
Illinois,,2021-05-04,9705012
Illinois,,2021-05-05,9748918
Illinois,,2021-05-06,9859955
Illinois,,2021-05-07,9961799
Illinois,,2021-05-08,10036784
Illinois,,2021-05-09,10146731
Illinois,,2021-05-10,10228284
Illinois,,2021-05-11,10298929
Illinois,,2021-05-12,10359133
Illinois,,2021-05-13,10434159
Illinois,,2021-05-14,10503920
Illinois,,2021-05-15,10583166
Illinois,,2021-05-16,10704700
Illinois,,2021-05-17,10774776
Illinois,,2021-05-18,10807457
Illinois,,2021-05-19,10851079
Illinois,,2021-05-20,10947955
Illinois,,2021-05-21,11039696
Illinois,,2021-05-22,11167219
Illinois,,2021-05-23,11245253
Illinois,,2021-05-24,11306682
Illinois,,2021-05-25,11343172
Illinois,,2021-05-26,11393564
Illinois,,2021-05-27,11454543
Illinois,,2021-05-28,11455715
Illinois,,2021-05-29,11583657
Illinois,,2021-05-30,11639422
Illinois,,2021-06-01,11701469
Illinois,,2021-06-02,11718643
Illinois,,2021-06-03,11748935
Illinois,,2021-06-04,11786638
Illinois,,2021-06-05,11841109
Illinois,,2021-06-06,11841617
Illinois,,2021-06-07,11947497
Illinois,,2021-06-08,11981117
Illinois,,2021-06-09,12026308
Illinois,,2021-06-10,12077496
Illinois,,2021-06-11,12077756
Illinois,,2021-06-12,12141586
Illinois,,2021-06-13,12184785
Illinois,,2021-06-14,12286836
Illinois,,2021-06-15,12332391
Illinois,,2021-06-16,12332481
Illinois,,2021-06-17,12457407
Illinois,,2021-06-18,12496568
Illinois,,2021-06-19,12548114
Illinois,,2021-06-20,12573511
Illinois,,2021-06-21,12612678
Illinois,,2021-06-22,12629554
Indian Health Svc,,2021-01-12,68387
Indian Health Svc,,2021-01-13,74462
Indian Health Svc,,2021-01-14,81726
Indian Health Svc,,2021-01-15,90245
Indian Health Svc,,2021-01-19,104140
Indian Health Svc,,2021-01-20,108975
Indian Health Svc,,2021-01-21,117297
Indian Health Svc,,2021-01-22,123534
Indian Health Svc,,2021-01-23,143678
Indian Health Svc,,2021-01-24,153784
Indian Health Svc,,2021-01-25,155529
Indian Health Svc,,2021-01-26,158282
Indian Health Svc,,2021-01-27,165764
Indian Health Svc,,2021-01-28,180226
Indian Health Svc,,2021-01-29,191109
Indian Health Svc,,2021-01-30,194962
Indian Health Svc,,2021-01-31,209747
Indian Health Svc,,2021-02-01,210664
Indian Health Svc,,2021-02-02,214183
Indian Health Svc,,2021-02-03,224095
Indian Health Svc,,2021-02-04,238594
Indian Health Svc,,2021-02-05,244323
Indian Health Svc,,2021-02-06,276062
Indian Health Svc,,2021-02-07,282039
Indian Health Svc,,2021-02-08,291338
Indian Health Svc,,2021-02-09,297375
Indian Health Svc,,2021-02-10,306717
Indian Health Svc,,2021-02-11,325336
Indian Health Svc,,2021-02-12,346969
Indian Health Svc,,2021-02-13,362802
Indian Health Svc,,2021-02-14,378614
Indian Health Svc,,2021-02-16,385284
Indian Health Svc,,2021-02-17,390833
Indian Health Svc,,2021-02-18,401516
Indian Health Svc,,2021-02-19,407039
Indian Health Svc,,2021-02-20,412073
Indian Health Svc,,2021-02-21,426034
Indian Health Svc,,2021-02-22,441876
Indian Health Svc,,2021-02-23,455371
Indian Health Svc,,2021-02-24,468627
Indian Health Svc,,2021-02-25,488731
Indian Health Svc,,2021-02-26,516471
Indian Health Svc,,2021-02-27,537180
Indian Health Svc,,2021-02-28,553652
Indian Health Svc,,2021-03-01,569259
Indian Health Svc,,2021-03-02,577710
Indian Health Svc,,2021-03-03,588253
Indian Health Svc,,2021-03-04,603339
Indian Health Svc,,2021-03-05,620761
Indian Health Svc,,2021-03-06,642492
Indian Health Svc,,2021-03-07,655254
Indian Health Svc,,2021-03-08,665997
Indian Health Svc,,2021-03-09,669504
Indian Health Svc,,2021-03-10,684185
Indian Health Svc,,2021-03-11,697130
Indian Health Svc,,2021-03-12,715356
Indian Health Svc,,2021-03-13,733344
Indian Health Svc,,2021-03-14,746005
Indian Health Svc,,2021-03-15,757075
Indian Health Svc,,2021-03-16,768056
Indian Health Svc,,2021-03-17,781325
Indian Health Svc,,2021-03-18,799030
Indian Health Svc,,2021-03-19,814515
Indian Health Svc,,2021-03-20,827880
Indian Health Svc,,2021-03-21,845754
Indian Health Svc,,2021-03-22,857036
Indian Health Svc,,2021-03-23,860107
Indian Health Svc,,2021-03-24,876022
Indian Health Svc,,2021-03-25,886247
Indian Health Svc,,2021-03-26,903716
Indian Health Svc,,2021-03-27,919115
Indian Health Svc,,2021-03-28,940544
Indian Health Svc,,2021-03-29,945805
Indian Health Svc,,2021-03-30,948459
Indian Health Svc,,2021-03-31,964050
Indian Health Svc,,2021-04-01,980337
Indian Health Svc,,2021-04-02,995251
Indian Health Svc,,2021-04-03,1008639
Indian Health Svc,,2021-04-04,1025958
Indian Health Svc,,2021-04-05,1027727
Indian Health Svc,,2021-04-06,1031205
Indian Health Svc,,2021-04-07,1042543
Indian Health Svc,,2021-04-08,1055456
Indian Health Svc,,2021-04-09,1069111
Indian Health Svc,,2021-04-10,1082899
Indian Health Svc,,2021-04-11,1091286
Indian Health Svc,,2021-04-12,1094904
Indian Health Svc,,2021-04-13,1099623
Indian Health Svc,,2021-04-14,1111526
Indian Health Svc,,2021-04-15,1124678
Indian Health Svc,,2021-04-16,1137200
Indian Health Svc,,2021-04-17,1150362
Indian Health Svc,,2021-04-18,1160071
Indian Health Svc,,2021-04-19,1161408
Indian Health Svc,,2021-04-20,1164071
Indian Health Svc,,2021-04-21,1174252
Indian Health Svc,,2021-04-22,1183392
Indian Health Svc,,2021-04-23,1195580
Indian Health Svc,,2021-04-24,1205018
Indian Health Svc,,2021-04-25,1214809
Indian Health Svc,,2021-04-26,1216928
Indian Health Svc,,2021-04-27,1219247
Indian Health Svc,,2021-04-28,1228892
Indian Health Svc,,2021-04-29,1237506
Indian Health Svc,,2021-04-30,1244362
Indian Health Svc,,2021-05-01,1254978
Indian Health Svc,,2021-05-02,1261940
Indian Health Svc,,2021-05-03,1262431
Indian Health Svc,,2021-05-04,1264250
Indian Health Svc,,2021-05-05,1267980
Indian Health Svc,,2021-05-06,1276492
Indian Health Svc,,2021-05-07,1281706
Indian Health Svc,,2021-05-08,1287333
Indian Health Svc,,2021-05-09,1291824
Indian Health Svc,,2021-05-10,1292488
Indian Health Svc,,2021-05-11,1294297
Indian Health Svc,,2021-05-12,1296945
Indian Health Svc,,2021-05-13,1303786
Indian Health Svc,,2021-05-14,1308091
Indian Health Svc,,2021-05-15,1313272
Indian Health Svc,,2021-05-16,1318914
Indian Health Svc,,2021-05-17,1320102
Indian Health Svc,,2021-05-18,1321131
Indian Health Svc,,2021-05-19,1322636
Indian Health Svc,,2021-05-20,1331759
Indian Health Svc,,2021-05-21,1336268
Indian Health Svc,,2021-05-22,1342981
Indian Health Svc,,2021-05-23,1347992
Indian Health Svc,,2021-05-24,1348976
Indian Health Svc,,2021-05-25,1349858
Indian Health Svc,,2021-05-26,1356314
Indian Health Svc,,2021-05-27,1360203
Indian Health Svc,,2021-05-28,1364181
Indian Health Svc,,2021-05-29,1368015
Indian Health Svc,,2021-05-30,1370468
Indian Health Svc,,2021-06-01,1370661
Indian Health Svc,,2021-06-02,1371700
Indian Health Svc,,2021-06-03,1374770
Indian Health Svc,,2021-06-04,1378501
Indian Health Svc,,2021-06-05,1382569
Indian Health Svc,,2021-06-06,1382701
Indian Health Svc,,2021-06-07,1386957
Indian Health Svc,,2021-06-08,1388342
Indian Health Svc,,2021-06-09,1392049
Indian Health Svc,,2021-06-10,1395455
Indian Health Svc,,2021-06-11,1396316
Indian Health Svc,,2021-06-12,1400852
Indian Health Svc,,2021-06-13,1404561
Indian Health Svc,,2021-06-14,1408304
Indian Health Svc,,2021-06-15,1409970
Indian Health Svc,,2021-06-16,1410660
Indian Health Svc,,2021-06-17,1416513
Indian Health Svc,,2021-06-18,1419737
Indian Health Svc,,2021-06-19,1423064
Indian Health Svc,,2021-06-20,1426973
Indian Health Svc,,2021-06-21,1427093
Indian Health Svc,,2021-06-22,1427296
Indiana,,2021-01-12,191844
Indiana,,2021-01-13,211334
Indiana,,2021-01-14,233488
Indiana,,2021-01-15,260310
Indiana,,2021-01-19,334686
Indiana,,2021-01-20,356385
Indiana,,2021-01-21,387137
Indiana,,2021-01-22,414127
Indiana,,2021-01-23,446029
Indiana,,2021-01-24,446029
Indiana,,2021-01-25,491856
Indiana,,2021-01-26,498824
Indiana,,2021-01-27,524180
Indiana,,2021-01-28,552144
Indiana,,2021-01-29,581322
Indiana,,2021-01-30,607185
Indiana,,2021-01-31,607185
Indiana,,2021-02-01,607185
Indiana,,2021-02-02,612289
Indiana,,2021-02-03,637745
Indiana,,2021-02-04,671191
Indiana,,2021-02-05,710888
Indiana,,2021-02-06,749771
Indiana,,2021-02-07,749771
Indiana,,2021-02-08,749771
Indiana,,2021-02-09,761070
Indiana,,2021-02-10,795702
Indiana,,2021-02-11,832031
Indiana,,2021-02-12,873568
Indiana,,2021-02-13,1018783
Indiana,,2021-02-14,1058874
Indiana,,2021-02-16,1091762
Indiana,,2021-02-17,1113413
Indiana,,2021-02-18,1125976
Indiana,,2021-02-19,1194094
Indiana,,2021-02-20,1234416
Indiana,,2021-02-21,1269839
Indiana,,2021-02-22,1292340
Indiana,,2021-02-23,1298877
Indiana,,2021-02-24,1361053
Indiana,,2021-02-25,1459296
Indiana,,2021-02-26,1505040
Indiana,,2021-02-27,1551945
Indiana,,2021-02-28,1590344
Indiana,,2021-03-01,1615149
Indiana,,2021-03-02,1624577
Indiana,,2021-03-03,1657664
Indiana,,2021-03-04,1697536
Indiana,,2021-03-05,1748623
Indiana,,2021-03-06,1800802
Indiana,,2021-03-07,1844669
Indiana,,2021-03-08,1879649
Indiana,,2021-03-09,1892845
Indiana,,2021-03-10,1934412
Indiana,,2021-03-11,1979075
Indiana,,2021-03-12,2030306
Indiana,,2021-03-13,2127154
Indiana,,2021-03-14,2127229
Indiana,,2021-03-15,2160312
Indiana,,2021-03-16,2170644
Indiana,,2021-03-17,2206988
Indiana,,2021-03-18,2252443
Indiana,,2021-03-19,2304432
Indiana,,2021-03-20,2360942
Indiana,,2021-03-21,2406866
Indiana,,2021-03-22,2437519
Indiana,,2021-03-23,2447336
Indiana,,2021-03-24,2488889
Indiana,,2021-03-25,2540707
Indiana,,2021-03-26,2598661
Indiana,,2021-03-27,2655132
Indiana,,2021-03-28,2700392
Indiana,,2021-03-29,2734813
Indiana,,2021-03-30,2744163
Indiana,,2021-03-31,2787166
Indiana,,2021-04-01,2840511
Indiana,,2021-04-02,2903944
Indiana,,2021-04-03,2972415
Indiana,,2021-04-04,3016801
Indiana,,2021-04-05,3048583
Indiana,,2021-04-06,3057121
Indiana,,2021-04-07,3099903
Indiana,,2021-04-08,3158259
Indiana,,2021-04-09,3229355
Indiana,,2021-04-10,3301186
Indiana,,2021-04-11,3361921
Indiana,,2021-04-12,3412179
Indiana,,2021-04-13,3431284
Indiana,,2021-04-14,3443028
Indiana,,2021-04-15,3509410
Indiana,,2021-04-16,3575816
Indiana,,2021-04-17,3634597
Indiana,,2021-04-18,3685577
Indiana,,2021-04-19,3713772
Indiana,,2021-04-20,3726846
Indiana,,2021-04-21,3764137
Indiana,,2021-04-22,3811526
Indiana,,2021-04-23,3863663
Indiana,,2021-04-24,3914185
Indiana,,2021-04-25,3956117
Indiana,,2021-04-26,3985688
Indiana,,2021-04-27,4002392
Indiana,,2021-04-28,4041591
Indiana,,2021-04-29,4089471
Indiana,,2021-04-30,4144890
Indiana,,2021-05-01,4201867
Indiana,,2021-05-02,4248090
Indiana,,2021-05-03,4267678
Indiana,,2021-05-04,4277886
Indiana,,2021-05-05,4311755
Indiana,,2021-05-06,4360742
Indiana,,2021-05-07,4421161
Indiana,,2021-05-08,4463699
Indiana,,2021-05-09,4506166
Indiana,,2021-05-10,4535101
Indiana,,2021-05-11,4553361
Indiana,,2021-05-12,4583391
Indiana,,2021-05-13,4621947
Indiana,,2021-05-14,4660880
Indiana,,2021-05-15,4703345
Indiana,,2021-05-16,4741671
Indiana,,2021-05-17,4766201
Indiana,,2021-05-18,4778503
Indiana,,2021-05-19,4807116
Indiana,,2021-05-20,4844506
Indiana,,2021-05-21,4884071
Indiana,,2021-05-22,4924441
Indiana,,2021-05-23,4955116
Indiana,,2021-05-24,4971462
Indiana,,2021-05-25,4976968
Indiana,,2021-05-26,5001625
Indiana,,2021-05-27,5028975
Indiana,,2021-05-28,5056380
Indiana,,2021-05-29,5080847
Indiana,,2021-05-30,5103220
Indiana,,2021-06-01,5117270
Indiana,,2021-06-02,5120352
Indiana,,2021-06-03,5141173
Indiana,,2021-06-04,5159399
Indiana,,2021-06-05,5182359
Indiana,,2021-06-06,5204347
Indiana,,2021-06-07,5219458
Indiana,,2021-06-08,5226699
Indiana,,2021-06-09,5244723
Indiana,,2021-06-10,5244854
Indiana,,2021-06-11,5270466
Indiana,,2021-06-12,5298467
Indiana,,2021-06-13,5315601
Indiana,,2021-06-14,5369896
Indiana,,2021-06-15,5383148
Indiana,,2021-06-16,5383210
Indiana,,2021-06-17,5427988
Indiana,,2021-06-18,5444218
Indiana,,2021-06-19,5460841
Indiana,,2021-06-20,5473543
Indiana,,2021-06-21,5486097
Indiana,,2021-06-22,5490692
Iowa,,2021-01-12,98691
Iowa,,2021-01-13,112093
Iowa,,2021-01-14,112093
Iowa,,2021-01-15,120983
Iowa,,2021-01-19,144955
Iowa,,2021-01-20,149850
Iowa,,2021-01-21,158743
Iowa,,2021-01-22,170607
Iowa,,2021-01-23,180110
Iowa,,2021-01-24,191183
Iowa,,2021-01-25,196203
Iowa,,2021-01-26,197982
Iowa,,2021-01-27,204196
Iowa,,2021-01-28,212497
Iowa,,2021-01-29,224347
Iowa,,2021-01-30,237874
Iowa,,2021-01-31,252202
Iowa,,2021-02-01,257468
Iowa,,2021-02-02,259522
Iowa,,2021-02-03,266777
Iowa,,2021-02-04,279252
Iowa,,2021-02-05,293377
Iowa,,2021-02-06,308527
Iowa,,2021-02-07,328412
Iowa,,2021-02-08,345350
Iowa,,2021-02-09,351803
Iowa,,2021-02-10,368759
Iowa,,2021-02-11,387370
Iowa,,2021-02-12,408578
Iowa,,2021-02-13,432473
Iowa,,2021-02-14,456512
Iowa,,2021-02-16,485710
Iowa,,2021-02-17,495487
Iowa,,2021-02-18,507650
Iowa,,2021-02-19,552706
Iowa,,2021-02-20,577374
Iowa,,2021-02-21,599489
Iowa,,2021-02-22,611188
Iowa,,2021-02-23,614928
Iowa,,2021-02-24,621717
Iowa,,2021-02-25,631160
Iowa,,2021-02-26,654074
Iowa,,2021-02-27,684596
Iowa,,2021-02-28,713054
Iowa,,2021-03-01,734845
Iowa,,2021-03-02,740713
Iowa,,2021-03-03,753860
Iowa,,2021-03-04,773314
Iowa,,2021-03-05,801113
Iowa,,2021-03-06,861247
Iowa,,2021-03-07,906470
Iowa,,2021-03-08,940050
Iowa,,2021-03-09,952377
Iowa,,2021-03-10,969877
Iowa,,2021-03-11,999390
Iowa,,2021-03-12,1034296
Iowa,,2021-03-13,1114523
Iowa,,2021-03-14,1114556
Iowa,,2021-03-15,1145079
Iowa,,2021-03-16,1155003
Iowa,,2021-03-17,1155384
Iowa,,2021-03-18,1182560
Iowa,,2021-03-19,1225964
Iowa,,2021-03-20,1265775
Iowa,,2021-03-21,1302395
Iowa,,2021-03-22,1324891
Iowa,,2021-03-23,1333747
Iowa,,2021-03-24,1346156
Iowa,,2021-03-25,1369302
Iowa,,2021-03-26,1402543
Iowa,,2021-03-27,1445223
Iowa,,2021-03-28,1488820
Iowa,,2021-03-29,1514487
Iowa,,2021-03-30,1525091
Iowa,,2021-03-31,1539664
Iowa,,2021-04-01,1567904
Iowa,,2021-04-02,1605295
Iowa,,2021-04-03,1687691
Iowa,,2021-04-04,1688053
Iowa,,2021-04-05,1706823
Iowa,,2021-04-06,1716227
Iowa,,2021-04-07,1732177
Iowa,,2021-04-08,1765354
Iowa,,2021-04-09,1807025
Iowa,,2021-04-10,1854009
Iowa,,2021-04-11,1905355
Iowa,,2021-04-12,1927000
Iowa,,2021-04-13,1938454
Iowa,,2021-04-14,1970222
Iowa,,2021-04-15,2001742
Iowa,,2021-04-16,2034594
Iowa,,2021-04-17,2070119
Iowa,,2021-04-18,2102984
Iowa,,2021-04-19,2125941
Iowa,,2021-04-20,2132028
Iowa,,2021-04-21,2149867
Iowa,,2021-04-22,2176895
Iowa,,2021-04-23,2208348
Iowa,,2021-04-24,2242261
Iowa,,2021-04-25,2277047
Iowa,,2021-04-26,2295425
Iowa,,2021-04-27,2306511
Iowa,,2021-04-28,2319689
Iowa,,2021-04-29,2351211
Iowa,,2021-04-30,2378407
Iowa,,2021-05-01,2408958
Iowa,,2021-05-02,2433874
Iowa,,2021-05-03,2453634
Iowa,,2021-05-04,2461590
Iowa,,2021-05-05,2473624
Iowa,,2021-05-06,2495695
Iowa,,2021-05-07,2517783
Iowa,,2021-05-08,2541332
Iowa,,2021-05-09,2564630
Iowa,,2021-05-10,2581316
Iowa,,2021-05-11,2589194
Iowa,,2021-05-12,2597811
Iowa,,2021-05-13,2612715
Iowa,,2021-05-14,2628372
Iowa,,2021-05-15,2644924
Iowa,,2021-05-16,2666483
Iowa,,2021-05-17,2681984
Iowa,,2021-05-18,2690038
Iowa,,2021-05-19,2699657
Iowa,,2021-05-20,2717558
Iowa,,2021-05-21,2736987
Iowa,,2021-05-22,2755687
Iowa,,2021-05-23,2772517
Iowa,,2021-05-24,2782953
Iowa,,2021-05-25,2788244
Iowa,,2021-05-26,2797070
Iowa,,2021-05-27,2808476
Iowa,,2021-05-28,2820874
Iowa,,2021-05-29,2830985
Iowa,,2021-05-30,2841489
Iowa,,2021-06-01,2850889
Iowa,,2021-06-02,2854445
Iowa,,2021-06-03,2858476
Iowa,,2021-06-04,2867134
Iowa,,2021-06-05,2875472
Iowa,,2021-06-06,2886248
Iowa,,2021-06-07,2893771
Iowa,,2021-06-08,2898995
Iowa,,2021-06-09,2906088
Iowa,,2021-06-10,2914925
Iowa,,2021-06-11,2915077
Iowa,,2021-06-12,2925617
Iowa,,2021-06-13,2933689
Iowa,,2021-06-14,2943754
Iowa,,2021-06-15,2952639
Iowa,,2021-06-16,2952798
Iowa,,2021-06-17,2963998
Iowa,,2021-06-18,2972204
Iowa,,2021-06-19,2982657
Iowa,,2021-06-20,2988914
Iowa,,2021-06-21,2993465
Iowa,,2021-06-22,2995797
Kansas,,2021-01-12,78268
Kansas,,2021-01-13,85650
Kansas,,2021-01-14,91565
Kansas,,2021-01-15,97779
Kansas,,2021-01-19,118434
Kansas,,2021-01-20,122705
Kansas,,2021-01-21,130434
Kansas,,2021-01-22,137094
Kansas,,2021-01-23,144909
Kansas,,2021-01-24,151249
Kansas,,2021-01-25,154719
Kansas,,2021-01-26,158743
Kansas,,2021-01-27,168392
Kansas,,2021-01-28,190301
Kansas,,2021-01-29,190540
Kansas,,2021-01-30,206520
Kansas,,2021-01-31,221469
Kansas,,2021-02-01,226895
Kansas,,2021-02-02,231201
Kansas,,2021-02-03,241156
Kansas,,2021-02-04,251425
Kansas,,2021-02-05,263624
Kansas,,2021-02-06,280252
Kansas,,2021-02-07,296284
Kansas,,2021-02-08,303094
Kansas,,2021-02-09,305574
Kansas,,2021-02-10,319662
Kansas,,2021-02-11,332923
Kansas,,2021-02-12,350741
Kansas,,2021-02-13,367891
Kansas,,2021-02-14,389983
Kansas,,2021-02-16,397247
Kansas,,2021-02-17,405166
Kansas,,2021-02-18,417825
Kansas,,2021-02-19,466718
Kansas,,2021-02-20,488738
Kansas,,2021-02-21,509332
Kansas,,2021-02-22,514728
Kansas,,2021-02-23,517379
Kansas,,2021-02-24,530904
Kansas,,2021-02-25,542433
Kansas,,2021-02-26,560776
Kansas,,2021-02-27,583498
Kansas,,2021-02-28,609765
Kansas,,2021-03-01,620939
Kansas,,2021-03-02,629548
Kansas,,2021-03-03,644921
Kansas,,2021-03-04,661143
Kansas,,2021-03-05,683046
Kansas,,2021-03-06,707897
Kansas,,2021-03-07,734335
Kansas,,2021-03-08,742945
Kansas,,2021-03-09,751652
Kansas,,2021-03-10,769636
Kansas,,2021-03-11,796242
Kansas,,2021-03-12,847260
Kansas,,2021-03-13,850639
Kansas,,2021-03-14,900500
Kansas,,2021-03-15,909577
Kansas,,2021-03-16,917107
Kansas,,2021-03-17,931281
Kansas,,2021-03-18,959395
Kansas,,2021-03-19,997844
Kansas,,2021-03-20,1035916
Kansas,,2021-03-21,1072867
Kansas,,2021-03-22,1081274
Kansas,,2021-03-23,1088988
Kansas,,2021-03-24,1115858
Kansas,,2021-03-25,1140488
Kansas,,2021-03-26,1170671
Kansas,,2021-03-27,1217475
Kansas,,2021-03-28,1249912
Kansas,,2021-03-29,1261951
Kansas,,2021-03-30,1269292
Kansas,,2021-03-31,1290992
Kansas,,2021-04-01,1311354
Kansas,,2021-04-02,1367364
Kansas,,2021-04-03,1408174
Kansas,,2021-04-04,1446575
Kansas,,2021-04-05,1456012
Kansas,,2021-04-06,1460582
Kansas,,2021-04-07,1496038
Kansas,,2021-04-08,1523795
Kansas,,2021-04-09,1558508
Kansas,,2021-04-10,1600435
Kansas,,2021-04-11,1639400
Kansas,,2021-04-12,1652045
Kansas,,2021-04-13,1662790
Kansas,,2021-04-14,1688602
Kansas,,2021-04-15,1720398
Kansas,,2021-04-16,1758086
Kansas,,2021-04-17,1790051
Kansas,,2021-04-18,1815877
Kansas,,2021-04-19,1827318
Kansas,,2021-04-20,1831938
Kansas,,2021-04-21,1850135
Kansas,,2021-04-22,1879973
Kansas,,2021-04-23,1908417
Kansas,,2021-04-24,1933363
Kansas,,2021-04-25,1956276
Kansas,,2021-04-26,1962004
Kansas,,2021-04-27,1965765
Kansas,,2021-04-28,1980455
Kansas,,2021-04-29,1997118
Kansas,,2021-04-30,2015317
Kansas,,2021-05-01,2036312
Kansas,,2021-05-02,2053596
Kansas,,2021-05-03,2056086
Kansas,,2021-05-04,2059674
Kansas,,2021-05-05,2070420
Kansas,,2021-05-06,2085350
Kansas,,2021-05-07,2115612
Kansas,,2021-05-08,2129510
Kansas,,2021-05-09,2146247
Kansas,,2021-05-10,2151543
Kansas,,2021-05-11,2158516
Kansas,,2021-05-12,2170983
Kansas,,2021-05-13,2179220
Kansas,,2021-05-14,2189018
Kansas,,2021-05-15,2199543
Kansas,,2021-05-16,2210980
Kansas,,2021-05-17,2213221
Kansas,,2021-05-18,2217195
Kansas,,2021-05-19,2226299
Kansas,,2021-05-20,2235270
Kansas,,2021-05-21,2245391
Kansas,,2021-05-22,2257939
Kansas,,2021-05-23,2270670
Kansas,,2021-05-24,2274207
Kansas,,2021-05-25,2279836
Kansas,,2021-05-26,2292673
Kansas,,2021-05-27,2298485
Kansas,,2021-05-28,2304616
Kansas,,2021-05-29,2317319
Kansas,,2021-05-30,2324546
Kansas,,2021-06-01,2328849
Kansas,,2021-06-02,2330805
Kansas,,2021-06-03,2331271
Kansas,,2021-06-04,2343100
Kansas,,2021-06-05,2343584
Kansas,,2021-06-06,2349395
Kansas,,2021-06-07,2353459
Kansas,,2021-06-08,2368293
Kansas,,2021-06-09,2368557
Kansas,,2021-06-10,2375442
Kansas,,2021-06-11,2382271
Kansas,,2021-06-12,2390073
Kansas,,2021-06-13,2397986
Kansas,,2021-06-14,2398046
Kansas,,2021-06-15,2408262
Kansas,,2021-06-16,2413573
Kansas,,2021-06-17,2422300
Kansas,,2021-06-18,2427645
Kansas,,2021-06-19,2433540
Kansas,,2021-06-20,2438328
Kansas,,2021-06-21,2442071
Kansas,,2021-06-22,2444023
Kentucky,,2021-01-12,132114
Kentucky,,2021-01-13,142436
Kentucky,,2021-01-14,155613
Kentucky,,2021-01-15,174748
Kentucky,,2021-01-19,216039
Kentucky,,2021-01-20,223946
Kentucky,,2021-01-21,235143
Kentucky,,2021-01-22,254144
Kentucky,,2021-01-23,270960
Kentucky,,2021-01-24,299493
Kentucky,,2021-01-25,307462
Kentucky,,2021-01-26,312192
Kentucky,,2021-01-27,323268
Kentucky,,2021-01-28,342200
Kentucky,,2021-01-29,366643
Kentucky,,2021-01-30,386001
Kentucky,,2021-01-31,404705
Kentucky,,2021-02-01,415545
Kentucky,,2021-02-02,419562
Kentucky,,2021-02-03,435400
Kentucky,,2021-02-04,455783
Kentucky,,2021-02-05,483777
Kentucky,,2021-02-06,517168
Kentucky,,2021-02-07,548342
Kentucky,,2021-02-08,564682
Kentucky,,2021-02-09,568658
Kentucky,,2021-02-10,584947
Kentucky,,2021-02-11,608198
Kentucky,,2021-02-12,636518
Kentucky,,2021-02-13,649810
Kentucky,,2021-02-14,678768
Kentucky,,2021-02-16,711588
Kentucky,,2021-02-17,719857
Kentucky,,2021-02-18,726168
Kentucky,,2021-02-19,779109
Kentucky,,2021-02-20,796952
Kentucky,,2021-02-21,824007
Kentucky,,2021-02-22,839508
Kentucky,,2021-02-23,851440
Kentucky,,2021-02-24,874840
Kentucky,,2021-02-25,907836
Kentucky,,2021-02-26,945168
Kentucky,,2021-02-27,980727
Kentucky,,2021-02-28,1020045
Kentucky,,2021-03-01,1046835
Kentucky,,2021-03-02,1061236
Kentucky,,2021-03-03,1082228
Kentucky,,2021-03-04,1117369
Kentucky,,2021-03-05,1162694
Kentucky,,2021-03-06,1209546
Kentucky,,2021-03-07,1254160
Kentucky,,2021-03-08,1283860
Kentucky,,2021-03-09,1293847
Kentucky,,2021-03-10,1318808
Kentucky,,2021-03-11,1357068
Kentucky,,2021-03-12,1401175
Kentucky,,2021-03-13,1492234
Kentucky,,2021-03-14,1496894
